53831 records to read
12/06/22	19:30:10	11984
12/06/22	19:30:11	11990
12/06/22	19:30:12	12045
12/06/22	19:30:13	12174
12/06/22	19:30:15	11963
12/06/22	20:00:06	11530
12/06/22	20:00:07	11574
12/06/22	20:00:08	11514
12/06/22	20:00:09	11478
12/06/22	20:00:10	11540
12/06/22	20:00:11	11476
12/06/22	20:00:12	11627
12/06/22	20:00:13	11548
12/06/22	20:00:14	11633
12/06/22	20:00:16	11518
12/06/22	20:30:07	11216
12/06/22	20:30:08	11215
12/06/22	20:30:09	11212
12/06/22	20:30:10	11183
12/06/22	20:30:11	11191
12/06/22	20:30:12	11202
12/06/22	20:30:13	11260
12/06/22	20:30:14	11278
12/06/22	20:30:15	11152
12/06/22	20:30:17	11199
12/06/22	21:00:08	10717
12/06/22	21:00:09	10764
12/06/22	21:00:10	10710
12/06/22	21:00:11	10824
12/06/22	21:00:12	10738
12/06/22	21:00:13	10768
12/06/22	21:00:14	10741
12/06/22	21:00:15	10753
12/06/22	21:00:16	10825
12/06/22	21:00:18	10703
12/06/22	21:30:09	9372
12/06/22	21:30:10	9364
12/06/22	21:30:11	9364
12/06/22	21:30:12	9375
12/06/22	21:30:13	9375
12/06/22	21:30:14	9377
12/06/22	21:30:15	9380
12/06/22	21:30:16	9373
12/06/22	21:30:17	9374
12/06/22	21:30:19	9367
12/06/22	22:00:10	8608
12/06/22	22:00:11	8603
12/06/22	22:00:12	8600
12/06/22	22:00:13	8600
12/06/22	22:00:14	8596
12/06/22	22:00:15	8604
12/06/22	22:00:16	8599
12/06/22	22:00:17	8593
12/06/22	22:00:18	8598
12/06/22	22:00:20	8599
12/06/22	22:30:11	6337
12/06/22	22:30:12	6332
12/06/22	22:30:13	6331
12/06/22	22:30:14	6324
12/06/22	22:30:15	6330
12/06/22	22:30:16	6321
12/06/22	22:30:17	6317
12/06/22	22:30:18	6317
12/06/22	22:30:19	6316
12/06/22	22:30:21	6313
12/06/22	23:00:12	53
12/06/22	23:00:13	76
12/06/22	23:00:14	56
12/06/22	23:00:15	56
12/06/22	23:00:16	56
12/06/22	23:00:17	56
12/06/22	23:00:18	56
12/06/22	23:00:19	56
12/06/22	23:00:20	56
12/06/22	23:00:22	56
12/06/22	23:30:13	53
12/06/22	23:30:14	53
12/06/22	23:30:15	53
12/06/22	23:30:16	53
12/06/22	23:30:17	53
12/06/22	23:30:18	53
12/06/22	23:30:19	53
12/06/22	23:30:20	53
12/06/22	23:30:21	53
12/06/22	23:30:23	53
12/07/22	00:00:14	53
12/07/22	00:00:15	53
12/07/22	00:00:16	53
12/07/22	00:00:17	53
12/07/22	00:00:18	53
12/07/22	00:00:19	53
12/07/22	00:00:20	53
12/07/22	00:00:21	53
12/07/22	00:00:22	53
12/07/22	00:00:24	53
12/07/22	00:30:15	53
12/07/22	00:30:16	53
12/07/22	00:30:17	53
12/07/22	00:30:18	53
12/07/22	00:30:19	53
12/07/22	00:30:20	53
12/07/22	00:30:21	53
12/07/22	00:30:22	53
12/07/22	00:30:23	53
12/07/22	00:30:25	53
12/07/22	01:00:16	53
12/07/22	01:00:17	53
12/07/22	01:00:18	53
12/07/22	01:00:19	53
12/07/22	01:00:20	53
12/07/22	01:00:21	53
12/07/22	01:00:22	53
12/07/22	01:00:23	53
12/07/22	01:00:24	53
12/07/22	01:00:26	53
12/07/22	01:30:17	53
12/07/22	01:30:18	53
12/07/22	01:30:19	53
12/07/22	01:30:20	53
12/07/22	01:30:21	53
12/07/22	01:30:22	72
12/07/22	01:30:23	55
12/07/22	01:30:24	56
12/07/22	01:30:25	56
12/07/22	01:30:27	56
12/07/22	02:00:18	53
12/07/22	02:00:19	53
12/07/22	02:00:20	53
12/07/22	02:00:21	69
12/07/22	02:00:22	56
12/07/22	02:00:23	56
12/07/22	02:00:24	56
12/07/22	02:00:25	56
12/07/22	02:00:26	56
12/07/22	02:00:28	56
12/07/22	02:30:19	53
12/07/22	02:30:20	81
12/07/22	02:30:21	56
12/07/22	02:30:22	56
12/07/22	02:30:23	56
12/07/22	02:30:24	56
12/07/22	02:30:25	56
12/07/22	02:30:26	56
12/07/22	02:30:27	56
12/07/22	02:30:29	56
12/07/22	03:00:20	53
12/07/22	03:00:21	77
12/07/22	03:00:22	54
12/07/22	03:00:23	54
12/07/22	03:00:24	54
12/07/22	03:00:25	54
12/07/22	03:00:26	54
12/07/22	03:00:27	54
12/07/22	03:00:28	54
12/07/22	03:00:30	54
12/07/22	03:30:21	53
12/07/22	03:30:22	53
12/07/22	03:30:23	53
12/07/22	03:30:24	53
12/07/22	03:30:25	53
12/07/22	03:30:26	53
12/07/22	03:30:27	53
12/07/22	03:30:28	53
12/07/22	03:30:29	53
12/07/22	03:30:31	53
12/07/22	04:00:22	53
12/07/22	04:00:23	53
12/07/22	04:00:24	53
12/07/22	04:00:25	53
12/07/22	04:00:26	53
12/07/22	04:00:27	53
12/07/22	04:00:28	53
12/07/22	04:00:29	53
12/07/22	04:00:30	53
12/07/22	04:00:32	53
12/07/22	04:30:23	53
12/07/22	04:30:24	53
12/07/22	04:30:25	53
12/07/22	04:30:26	53
12/07/22	04:30:27	53
12/07/22	04:30:28	53
12/07/22	04:30:29	53
12/07/22	04:30:30	53
12/07/22	04:30:31	53
12/07/22	04:30:33	53
12/07/22	05:00:24	53
12/07/22	05:00:25	53
12/07/22	05:00:26	53
12/07/22	05:00:27	53
12/07/22	05:00:28	64
12/07/22	05:00:29	55
12/07/22	05:00:30	55
12/07/22	05:00:31	56
12/07/22	05:00:32	56
12/07/22	05:00:34	56
12/07/22	05:30:25	53
12/07/22	05:30:26	82
12/07/22	05:30:27	74
12/07/22	05:30:28	56
12/07/22	05:30:29	57
12/07/22	05:30:30	70
12/07/22	05:30:31	56
12/07/22	05:30:32	54
12/07/22	05:30:33	54
12/07/22	05:30:35	54
12/07/22	06:00:26	53
12/07/22	06:00:27	53
12/07/22	06:00:28	53
12/07/22	06:00:29	53
12/07/22	06:00:30	53
12/07/22	06:00:31	53
12/07/22	06:00:32	53
12/07/22	06:00:33	53
12/07/22	06:00:34	53
12/07/22	06:00:36	53
12/07/22	06:30:27	53
12/07/22	06:30:28	53
12/07/22	06:30:29	53
12/07/22	06:30:30	53
12/07/22	06:30:31	53
12/07/22	06:30:32	53
12/07/22	06:30:33	53
12/07/22	06:30:34	53
12/07/22	06:30:35	53
12/07/22	06:30:37	53
12/07/22	07:00:28	53
12/07/22	07:00:29	53
12/07/22	07:00:30	53
12/07/22	07:00:31	53
12/07/22	07:00:32	53
12/07/22	07:00:33	53
12/07/22	07:00:34	53
12/07/22	07:00:35	53
12/07/22	07:00:36	54
12/07/22	07:00:38	54
12/07/22	07:30:29	53
12/07/22	07:30:30	53
12/07/22	07:30:31	53
12/07/22	07:30:32	65
12/07/22	07:30:33	55
12/07/22	07:30:34	56
12/07/22	07:30:35	57
12/07/22	07:30:36	59
12/07/22	07:30:37	56
12/07/22	07:30:39	73
12/07/22	08:00:30	53
12/07/22	08:00:31	53
12/07/22	08:00:32	53
12/07/22	08:00:33	53
12/07/22	08:00:34	53
12/07/22	08:00:35	53
12/07/22	08:00:36	53
12/07/22	08:00:37	53
12/07/22	08:00:38	53
12/07/22	08:00:40	53
12/07/22	08:30:31	53
12/07/22	08:30:32	53
12/07/22	08:30:33	53
12/07/22	08:30:34	53
12/07/22	08:30:35	53
12/07/22	08:30:36	53
12/07/22	08:30:37	53
12/07/22	08:30:38	53
12/07/22	08:30:39	53
12/07/22	08:30:41	53
12/07/22	09:00:32	53
12/07/22	09:00:33	53
12/07/22	09:00:34	53
12/07/22	09:00:35	53
12/07/22	09:00:36	53
12/07/22	09:00:37	53
12/07/22	09:00:38	53
12/07/22	09:00:39	53
12/07/22	09:00:40	54
12/07/22	09:00:42	54
12/07/22	09:30:33	53
12/07/22	09:30:34	53
12/07/22	09:30:35	82
12/07/22	09:30:36	56
12/07/22	09:30:37	56
12/07/22	09:30:38	56
12/07/22	09:30:39	56
12/07/22	09:30:40	56
12/07/22	09:30:41	56
12/07/22	09:30:43	56
12/07/22	10:00:34	53
12/07/22	10:00:35	53
12/07/22	10:00:36	53
12/07/22	10:00:37	53
12/07/22	10:00:38	53
12/07/22	10:00:39	53
12/07/22	10:00:40	53
12/07/22	10:00:41	53
12/07/22	10:00:42	53
12/07/22	10:00:44	53
12/07/22	10:30:35	53
12/07/22	10:30:36	53
12/07/22	10:30:37	53
12/07/22	10:30:38	53
12/07/22	10:30:39	53
12/07/22	10:30:40	53
12/07/22	10:30:41	53
12/07/22	10:30:42	53
12/07/22	10:30:43	53
12/07/22	10:30:45	53
12/07/22	11:00:36	53
12/07/22	11:00:37	53
12/07/22	11:00:38	53
12/07/22	11:00:39	53
12/07/22	11:00:40	53
12/07/22	11:00:41	53
12/07/22	11:00:42	53
12/07/22	11:00:43	53
12/07/22	11:00:44	53
12/07/22	11:00:46	53
12/07/22	11:30:37	1028
12/07/22	11:30:38	1065
12/07/22	11:30:39	1074
12/07/22	11:30:40	1101
12/07/22	11:30:41	1108
12/07/22	11:30:42	1116
12/07/22	11:30:43	1134
12/07/22	11:30:44	1161
12/07/22	11:30:45	1157
12/07/22	11:30:47	1168
12/07/22	12:00:38	7255
12/07/22	12:00:39	7267
12/07/22	12:00:40	7271
12/07/22	12:00:41	7278
12/07/22	12:00:42	7278
12/07/22	12:00:43	7281
12/07/22	12:00:44	7280
12/07/22	12:00:45	7278
12/07/22	12:00:46	7269
12/07/22	12:00:48	7273
12/07/22	12:30:39	9207
12/07/22	12:30:40	9199
12/07/22	12:30:41	9177
12/07/22	12:30:42	9221
12/07/22	12:30:43	9175
12/07/22	12:30:44	9239
12/07/22	12:30:45	9182
12/07/22	12:30:46	9202
12/07/22	12:30:47	9192
12/07/22	12:30:49	9229
12/07/22	13:00:40	10051
12/07/22	13:00:41	10022
12/07/22	13:00:42	10080
12/07/22	13:00:43	10040
12/07/22	13:00:44	10083
12/07/22	13:00:45	10062
12/07/22	13:00:46	10082
12/07/22	13:00:47	10048
12/07/22	13:00:48	10085
12/07/22	13:00:50	10111
12/07/22	13:30:41	10764
12/07/22	13:30:42	10740
12/07/22	13:30:43	10743
12/07/22	13:30:44	10720
12/07/22	13:30:45	10787
12/07/22	13:30:46	10672
12/07/22	13:30:47	10743
12/07/22	13:30:48	10694
12/07/22	13:30:49	10807
12/07/22	13:30:51	10745
12/07/22	14:00:42	11208
12/07/22	14:00:43	11200
12/07/22	14:00:44	11168
12/07/22	14:00:45	11125
12/07/22	14:00:46	11177
12/07/22	14:00:47	11111
12/07/22	14:00:48	11177
12/07/22	14:00:49	11162
12/07/22	14:00:50	11285
12/07/22	14:00:52	11139
12/07/22	14:30:43	10331
12/07/22	14:30:44	10326
12/07/22	14:30:45	10316
12/07/22	14:30:46	10318
12/07/22	14:30:47	10329
12/07/22	14:30:48	10306
12/07/22	14:30:49	10334
12/07/22	14:30:50	10348
12/07/22	14:30:51	10316
12/07/22	14:30:53	10304
12/07/22	15:00:44	10696
12/07/22	15:00:45	10736
12/07/22	15:00:46	10711
12/07/22	15:00:47	10742
12/07/22	15:00:48	10743
12/07/22	15:00:49	10742
12/07/22	15:00:50	10871
12/07/22	15:00:51	11110
12/07/22	15:00:52	11516
12/07/22	15:00:54	11783
12/07/22	15:30:45	12157
12/07/22	15:30:46	12331
12/07/22	15:30:47	12097
12/07/22	15:30:48	12120
12/07/22	15:30:49	12200
12/07/22	15:30:50	12061
12/07/22	15:30:51	12114
12/07/22	15:30:52	12239
12/07/22	15:30:53	12174
12/07/22	15:30:55	12264
12/07/22	16:00:46	12203
12/07/22	16:00:47	12158
12/07/22	16:00:48	12219
12/07/22	16:00:49	12145
12/07/22	16:00:50	12135
12/07/22	16:00:51	12089
12/07/22	16:00:52	12280
12/07/22	16:00:53	12124
12/07/22	16:00:54	12075
12/07/22	16:00:56	12277
12/07/22	16:30:47	12106
12/07/22	16:30:48	12431
12/07/22	16:30:49	12343
12/07/22	16:30:50	12359
12/07/22	16:30:51	12307
12/07/22	16:30:52	12496
12/07/22	16:30:53	12364
12/07/22	16:30:54	12335
12/07/22	16:30:55	12298
12/07/22	16:30:57	12130
12/07/22	17:00:48	12338
12/07/22	17:00:49	12361
12/07/22	17:00:50	12542
12/07/22	17:00:51	12531
12/07/22	17:00:52	12550
12/07/22	17:00:53	12425
12/07/22	17:00:54	12230
12/07/22	17:00:55	12483
12/07/22	17:00:56	12274
12/07/22	17:00:58	12237
12/07/22	17:30:49	12765
12/07/22	17:30:50	12655
12/07/22	17:30:51	12754
12/07/22	17:30:52	12692
12/07/22	17:30:53	12714
12/07/22	17:30:54	12645
12/07/22	17:30:55	12746
12/07/22	17:30:56	12687
12/07/22	17:30:57	12639
12/07/22	17:30:59	12740
12/07/22	18:00:50	12195
12/07/22	18:00:51	12238
12/07/22	18:00:52	12181
12/07/22	18:00:53	12199
12/07/22	18:00:54	12218
12/07/22	18:00:55	12197
12/07/22	18:00:56	12224
12/07/22	18:00:57	12243
12/07/22	18:00:58	12331
12/07/22	18:01:00	12252
12/07/22	18:30:51	11428
12/07/22	18:30:52	11435
12/07/22	18:30:53	11435
12/07/22	18:30:54	11431
12/07/22	18:30:55	11433
12/07/22	18:30:56	11433
12/07/22	18:30:57	11431
12/07/22	18:30:58	11441
12/07/22	18:30:59	11434
12/07/22	18:31:01	11434
12/07/22	19:00:52	10784
12/07/22	19:00:53	10796
12/07/22	19:00:54	10792
12/07/22	19:00:55	10799
12/07/22	19:00:56	10792
12/07/22	19:00:57	10795
12/07/22	19:00:58	10793
12/07/22	19:00:59	10801
12/07/22	19:01:00	10807
12/07/22	19:01:02	10805
12/07/22	19:30:53	11537
12/07/22	19:30:54	11539
12/07/22	19:30:55	11536
12/07/22	19:30:56	11532
12/07/22	19:30:57	11536
12/07/22	19:30:58	11537
12/07/22	19:30:59	11532
12/07/22	19:31:00	11532
12/07/22	19:31:01	11543
12/07/22	19:31:03	11533
12/07/22	20:00:54	11049
12/07/22	20:00:55	11050
12/07/22	20:00:56	11043
12/07/22	20:00:57	11041
12/07/22	20:00:58	11047
12/07/22	20:00:59	11052
12/07/22	20:01:00	11047
12/07/22	20:01:01	11041
12/07/22	20:01:02	11045
12/07/22	20:01:04	11041
12/07/22	20:30:55	11191
12/07/22	20:30:56	11209
12/07/22	20:30:57	11199
12/07/22	20:30:58	11197
12/07/22	20:30:59	11204
12/07/22	20:31:00	11210
12/07/22	20:31:01	11202
12/07/22	20:31:02	11211
12/07/22	20:31:03	11203
12/07/22	20:31:05	11249
12/07/22	21:00:56	10786
12/07/22	21:00:57	10851
12/07/22	21:00:58	10830
12/07/22	21:00:59	10791
12/07/22	21:01:00	10795
12/07/22	21:01:01	10788
12/07/22	21:01:02	10793
12/07/22	21:01:03	10806
12/07/22	21:01:04	10800
12/07/22	21:01:06	10826
12/07/22	21:30:57	10307
12/07/22	21:30:58	10317
12/07/22	21:30:59	10316
12/07/22	21:31:00	10327
12/07/22	21:31:01	10328
12/07/22	21:31:02	10333
12/07/22	21:31:03	10338
12/07/22	21:31:04	10342
12/07/22	21:31:05	10348
12/07/22	21:31:07	10350
12/07/22	22:00:58	8503
12/07/22	22:00:59	8511
12/07/22	22:01:00	8506
12/07/22	22:01:01	8507
12/07/22	22:01:02	8504
12/07/22	22:01:03	8501
12/07/22	22:01:04	8504
12/07/22	22:01:05	8501
12/07/22	22:01:06	8493
12/07/22	22:01:08	8501
12/07/22	22:30:59	6178
12/07/22	22:31:00	6172
12/07/22	22:31:01	6167
12/07/22	22:31:02	6172
12/07/22	22:31:03	6168
12/07/22	22:31:04	6163
12/07/22	22:31:05	6165
12/07/22	22:31:06	6157
12/07/22	22:31:07	6159
12/07/22	22:31:09	6148
12/07/22	23:01:00	88
12/07/22	23:01:01	56
12/07/22	23:01:02	56
12/07/22	23:01:03	56
12/07/22	23:01:04	56
12/07/22	23:01:05	56
12/07/22	23:01:06	56
12/07/22	23:01:07	56
12/07/22	23:01:08	56
12/07/22	23:01:10	56
12/07/22	23:31:01	53
12/07/22	23:31:02	53
12/07/22	23:31:03	53
12/07/22	23:31:04	53
12/07/22	23:31:05	53
12/07/22	23:31:06	53
12/07/22	23:31:07	54
12/07/22	23:31:08	54
12/07/22	23:31:09	54
12/07/22	23:31:11	54
12/08/22	00:01:02	53
12/08/22	00:01:03	53
12/08/22	00:01:04	53
12/08/22	00:01:05	53
12/08/22	00:01:06	53
12/08/22	00:01:07	53
12/08/22	00:01:08	53
12/08/22	00:01:09	53
12/08/22	00:01:10	53
12/08/22	00:01:12	54
12/08/22	00:31:03	53
12/08/22	00:31:04	53
12/08/22	00:31:05	53
12/08/22	00:31:06	53
12/08/22	00:31:07	55
12/08/22	00:31:08	54
12/08/22	00:31:09	55
12/08/22	00:31:10	55
12/08/22	00:31:11	55
12/08/22	00:31:13	55
12/08/22	01:01:04	53
12/08/22	01:01:05	53
12/08/22	01:01:06	53
12/08/22	01:01:07	53
12/08/22	01:01:08	53
12/08/22	01:01:09	53
12/08/22	01:01:10	53
12/08/22	01:01:11	53
12/08/22	01:01:12	53
12/08/22	01:01:14	53
12/08/22	01:31:05	53
12/08/22	01:31:06	53
12/08/22	01:31:07	53
12/08/22	01:31:08	53
12/08/22	01:31:09	53
12/08/22	01:31:10	54
12/08/22	01:31:11	54
12/08/22	01:31:12	55
12/08/22	01:31:13	55
12/08/22	01:31:15	55
12/08/22	02:01:06	53
12/08/22	02:01:07	53
12/08/22	02:01:08	86
12/08/22	02:01:09	56
12/08/22	02:01:10	56
12/08/22	02:01:11	56
12/08/22	02:01:12	56
12/08/22	02:01:13	56
12/08/22	02:01:14	56
12/08/22	02:01:16	56
12/08/22	02:31:07	53
12/08/22	02:31:08	53
12/08/22	02:31:09	53
12/08/22	02:31:10	53
12/08/22	02:31:11	53
12/08/22	02:31:12	53
12/08/22	02:31:13	53
12/08/22	02:31:14	53
12/08/22	02:31:15	53
12/08/22	02:31:17	53
12/08/22	03:01:08	53
12/08/22	03:01:09	53
12/08/22	03:01:10	53
12/08/22	03:01:11	53
12/08/22	03:01:12	53
12/08/22	03:01:13	53
12/08/22	03:01:14	53
12/08/22	03:01:15	53
12/08/22	03:01:16	54
12/08/22	03:01:18	54
12/08/22	03:31:09	53
12/08/22	03:31:10	53
12/08/22	03:31:11	53
12/08/22	03:31:12	53
12/08/22	03:31:13	53
12/08/22	03:31:14	53
12/08/22	03:31:15	53
12/08/22	03:31:16	53
12/08/22	03:31:17	54
12/08/22	03:31:19	54
12/08/22	04:01:10	53
12/08/22	04:01:11	53
12/08/22	04:01:12	53
12/08/22	04:01:13	53
12/08/22	04:01:14	53
12/08/22	04:01:15	53
12/08/22	04:01:16	54
12/08/22	04:01:17	54
12/08/22	04:01:18	54
12/08/22	04:01:20	55
12/08/22	04:31:11	53
12/08/22	04:31:12	53
12/08/22	04:31:13	53
12/08/22	04:31:14	53
12/08/22	04:31:15	61
12/08/22	04:31:16	55
12/08/22	04:31:17	56
12/08/22	04:31:18	56
12/08/22	04:31:19	55
12/08/22	04:31:21	55
12/08/22	05:01:12	53
12/08/22	05:01:13	106
12/08/22	05:01:14	56
12/08/22	05:01:15	56
12/08/22	05:01:16	58
12/08/22	05:01:17	56
12/08/22	05:01:18	56
12/08/22	05:01:19	58
12/08/22	05:01:20	56
12/08/22	05:01:22	54
12/08/22	05:31:13	53
12/08/22	05:31:14	53
12/08/22	05:31:15	53
12/08/22	05:31:16	53
12/08/22	05:31:17	53
12/08/22	05:31:18	53
12/08/22	05:31:19	53
12/08/22	05:31:20	53
12/08/22	05:31:21	53
12/08/22	05:31:23	54
12/08/22	06:01:14	53
12/08/22	06:01:15	53
12/08/22	06:01:16	53
12/08/22	06:01:17	53
12/08/22	06:01:18	53
12/08/22	06:01:19	53
12/08/22	06:01:20	53
12/08/22	06:01:21	53
12/08/22	06:01:22	54
12/08/22	06:01:24	54
12/08/22	06:31:15	53
12/08/22	06:31:16	53
12/08/22	06:31:17	53
12/08/22	06:31:18	53
12/08/22	06:31:19	53
12/08/22	06:31:20	53
12/08/22	06:31:21	53
12/08/22	06:31:22	53
12/08/22	06:31:23	54
12/08/22	06:31:25	54
12/08/22	07:01:16	53
12/08/22	07:01:17	53
12/08/22	07:01:18	53
12/08/22	07:01:19	53
12/08/22	07:01:20	60
12/08/22	07:01:21	55
12/08/22	07:01:22	56
12/08/22	07:01:23	55
12/08/22	07:01:24	55
12/08/22	07:01:26	56
12/08/22	07:31:17	53
12/08/22	07:31:18	53
12/08/22	07:31:19	53
12/08/22	07:31:20	53
12/08/22	07:31:21	54
12/08/22	07:31:22	54
12/08/22	07:31:23	54
12/08/22	07:31:24	54
12/08/22	07:31:25	54
12/08/22	07:31:27	54
12/08/22	08:01:18	53
12/08/22	08:01:19	53
12/08/22	08:01:20	53
12/08/22	08:01:21	53
12/08/22	08:01:22	53
12/08/22	08:01:23	53
12/08/22	08:01:24	53
12/08/22	08:01:25	53
12/08/22	08:01:26	53
12/08/22	08:01:28	53
12/08/22	08:31:19	53
12/08/22	08:31:20	53
12/08/22	08:31:21	53
12/08/22	08:31:22	53
12/08/22	08:31:23	53
12/08/22	08:31:24	53
12/08/22	08:31:25	54
12/08/22	08:31:26	54
12/08/22	08:31:27	54
12/08/22	08:31:29	55
12/08/22	09:01:20	53
12/08/22	09:01:21	100
12/08/22	09:01:22	55
12/08/22	09:01:23	55
12/08/22	09:01:24	54
12/08/22	09:01:25	54
12/08/22	09:01:26	54
12/08/22	09:01:27	54
12/08/22	09:01:28	54
12/08/22	09:01:30	54
12/08/22	09:31:21	53
12/08/22	09:31:22	53
12/08/22	09:31:23	53
12/08/22	09:31:24	53
12/08/22	09:31:25	53
12/08/22	09:31:26	53
12/08/22	09:31:27	53
12/08/22	09:31:28	53
12/08/22	09:31:29	53
12/08/22	09:31:31	53
12/08/22	10:01:22	53
12/08/22	10:01:23	53
12/08/22	10:01:24	53
12/08/22	10:01:25	53
12/08/22	10:01:26	53
12/08/22	10:01:27	54
12/08/22	10:01:28	55
12/08/22	10:01:29	55
12/08/22	10:01:30	55
12/08/22	10:01:32	56
12/08/22	10:31:23	53
12/08/22	10:31:24	53
12/08/22	10:31:25	53
12/08/22	10:31:26	53
12/08/22	10:31:27	53
12/08/22	10:31:28	53
12/08/22	10:31:29	53
12/08/22	10:31:30	53
12/08/22	10:31:31	53
12/08/22	10:31:33	53
12/08/22	11:01:24	53
12/08/22	11:01:25	53
12/08/22	11:01:26	53
12/08/22	11:01:27	53
12/08/22	11:01:28	53
12/08/22	11:01:29	53
12/08/22	11:01:30	53
12/08/22	11:01:31	53
12/08/22	11:01:32	53
12/08/22	11:01:34	53
12/08/22	11:31:25	1016
12/08/22	11:31:26	1028
12/08/22	11:31:27	1043
12/08/22	11:31:28	1076
12/08/22	11:31:29	1081
12/08/22	11:31:30	1092
12/08/22	11:31:31	1128
12/08/22	11:31:32	1124
12/08/22	11:31:33	1123
12/08/22	11:31:35	1127
12/08/22	12:01:26	7291
12/08/22	12:01:27	7290
12/08/22	12:01:28	7293
12/08/22	12:01:29	7298
12/08/22	12:01:30	7301
12/08/22	12:01:31	7301
12/08/22	12:01:32	7303
12/08/22	12:01:33	7301
12/08/22	12:01:34	7304
12/08/22	12:01:36	7307
12/08/22	12:31:27	9258
12/08/22	12:31:28	9235
12/08/22	12:31:29	9287
12/08/22	12:31:30	9261
12/08/22	12:31:31	9284
12/08/22	12:31:32	9255
12/08/22	12:31:33	9274
12/08/22	12:31:34	9265
12/08/22	12:31:35	9274
12/08/22	12:31:37	9269
12/08/22	13:01:28	10238
12/08/22	13:01:29	10243
12/08/22	13:01:30	10223
12/08/22	13:01:31	10317
12/08/22	13:01:32	10276
12/08/22	13:01:33	10278
12/08/22	13:01:34	10306
12/08/22	13:01:35	10302
12/08/22	13:01:36	10293
12/08/22	13:01:38	10294
12/08/22	13:31:29	10676
12/08/22	13:31:30	10730
12/08/22	13:31:31	10739
12/08/22	13:31:32	10782
12/08/22	13:31:33	10746
12/08/22	13:31:34	10665
12/08/22	13:31:35	10617
12/08/22	13:31:36	10492
12/08/22	13:31:37	10397
12/08/22	13:31:39	10351
12/08/22	14:01:30	11308
12/08/22	14:01:31	11241
12/08/22	14:01:32	11283
12/08/22	14:01:33	11257
12/08/22	14:01:34	11143
12/08/22	14:01:35	11294
12/08/22	14:01:36	11159
12/08/22	14:01:37	11218
12/08/22	14:01:38	11279
12/08/22	14:01:40	11271
12/08/22	14:31:31	11590
12/08/22	14:31:32	11648
12/08/22	14:31:33	11745
12/08/22	14:31:34	11667
12/08/22	14:31:35	11679
12/08/22	14:31:36	11634
12/08/22	14:31:37	11677
12/08/22	14:31:38	11575
12/08/22	14:31:39	11688
12/08/22	14:31:41	11622
12/08/22	15:01:32	11806
12/08/22	15:01:33	11935
12/08/22	15:01:34	11885
12/08/22	15:01:35	11973
12/08/22	15:01:36	11876
