time,lat,lon,sea_surface_temperature
12/31/81 9:25,25.770836,-80.645836,
12/31/81 9:25,25.770836,-80.60417,
12/31/81 9:25,25.770836,-80.56251,
12/31/81 9:25,25.770836,-80.520836,
12/31/81 9:25,25.770836,-80.47917,
12/31/81 9:25,25.770836,-80.43751,
12/31/81 9:25,25.770836,-80.395836,
12/31/81 9:25,25.770836,-80.35417,
12/31/81 9:25,25.770836,-80.31251,
12/31/81 9:25,25.770836,-80.270836,
12/31/81 9:25,25.770836,-80.22917,297.15
12/31/81 9:25,25.770836,-80.18751,297.15
12/31/81 9:25,25.770836,-80.145836,296.83
12/31/81 9:25,25.770836,-80.10417,296.5
12/31/81 9:25,25.770836,-80.06251,296.77
12/31/81 9:25,25.770836,-80.020836,296.97
12/31/81 9:25,25.72917,-80.97917,
12/31/81 9:25,25.72917,-80.93751,
12/31/81 9:25,25.72917,-80.895836,
12/31/81 9:25,25.72917,-80.85417,
12/31/81 9:25,25.72917,-80.81251,
12/31/81 9:25,25.72917,-80.770836,
12/31/81 9:25,25.72917,-80.72917,
12/31/81 9:25,25.72917,-80.68751,
12/31/81 9:25,25.72917,-80.645836,
12/31/81 9:25,25.72917,-80.60417,
12/31/81 9:25,25.72917,-80.56251,
12/31/81 9:25,25.72917,-80.520836,
12/31/81 9:25,25.72917,-80.47917,
12/31/81 9:25,25.72917,-80.43751,
12/31/81 9:25,25.72917,-80.395836,
12/31/81 9:25,25.72917,-80.35417,
12/31/81 9:25,25.72917,-80.31251,
12/31/81 9:25,25.72917,-80.270836,294.25998
12/31/81 9:25,25.72917,-80.22917,294.06
12/31/81 9:25,25.72917,-80.18751,295.00998
12/31/81 9:25,25.72917,-80.145836,295.94998
12/31/81 9:25,25.72917,-80.10417,295.61
12/31/81 9:25,25.72917,-80.06251,296.52
12/31/81 9:25,25.72917,-80.020836,296.52
12/31/81 9:25,25.687502,-80.97917,
12/31/81 9:25,25.687502,-80.93751,
12/31/81 9:25,25.687502,-80.895836,
12/31/81 9:25,25.687502,-80.85417,
12/31/81 9:25,25.687502,-80.81251,
12/31/81 9:25,25.687502,-80.770836,
12/31/81 9:25,25.687502,-80.72917,
12/31/81 9:25,25.687502,-80.68751,
12/31/81 9:25,25.687502,-80.645836,
12/31/81 9:25,25.687502,-80.60417,
12/31/81 9:25,25.687502,-80.56251,
12/31/81 9:25,25.687502,-80.520836,
12/31/81 9:25,25.687502,-80.47917,
12/31/81 9:25,25.687502,-80.43751,
12/31/81 9:25,25.687502,-80.395836,
12/31/81 9:25,25.687502,-80.35417,
12/31/81 9:25,25.687502,-80.31251,
12/31/81 9:25,25.687502,-80.270836,
12/31/81 9:25,25.687502,-80.22917,291
12/31/81 9:25,25.687502,-80.18751,291.18
12/31/81 9:25,25.687502,-80.145836,292
12/31/81 9:25,25.687502,-80.10417,293.69998
12/31/81 9:25,25.687502,-80.06251,292.96
12/31/81 9:25,25.687502,-80.020836,292.22998
12/31/81 9:25,25.645836,-80.97917,
12/31/81 9:25,25.645836,-80.93751,
12/31/81 9:25,25.645836,-80.895836,
12/31/81 9:25,25.645836,-80.85417,
12/31/81 9:25,25.645836,-80.81251,
12/31/81 9:25,25.645836,-80.770836,
12/31/81 9:25,25.645836,-80.72917,
12/31/81 9:25,25.645836,-80.68751,
12/31/81 9:25,25.645836,-80.645836,
12/31/81 9:25,25.645836,-80.60417,
12/31/81 9:25,25.645836,-80.56251,
12/31/81 9:25,25.645836,-80.520836,
12/31/81 9:25,25.645836,-80.47917,
12/31/81 9:25,25.645836,-80.43751,
12/31/81 9:25,25.645836,-80.395836,
12/31/81 9:25,25.645836,-80.35417,
12/31/81 9:25,25.645836,-80.31251,
12/31/81 9:25,25.645836,-80.270836,286.75
12/31/81 9:25,25.645836,-80.22917,292.78
12/31/81 9:25,25.645836,-80.18751,293.1
12/31/81 9:25,25.645836,-80.145836,293.1
12/31/81 9:25,25.645836,-80.10417,290.28998
12/31/81 9:25,25.645836,-80.06251,284.66998
12/31/81 9:25,25.645836,-80.020836,285.94998
12/31/81 9:25,25.60417,-80.97917,
12/31/81 9:25,25.60417,-80.93751,
12/31/81 9:25,25.60417,-80.895836,
12/31/81 9:25,25.60417,-80.85417,
12/31/81 9:25,25.60417,-80.81251,
12/31/81 9:25,25.60417,-80.770836,
12/31/81 9:25,25.60417,-80.72917,
12/31/81 9:25,25.60417,-80.68751,
12/31/81 9:25,25.60417,-80.645836,
12/31/81 9:25,25.60417,-80.60417,
12/31/81 9:25,25.60417,-80.56251,
12/31/81 9:25,25.60417,-80.520836,
12/31/81 9:25,25.60417,-80.47917,
12/31/81 9:25,25.60417,-80.43751,
12/31/81 9:25,25.60417,-80.395836,
12/31/81 9:25,25.60417,-80.35417,
12/31/81 9:25,25.60417,-80.31251,
12/31/81 9:25,25.60417,-80.270836,283.94998
12/31/81 9:25,25.60417,-80.22917,292.97
12/31/81 9:25,25.60417,-80.18751,286.27
12/31/81 9:25,25.60417,-80.145836,284.94998
12/31/81 9:25,25.60417,-80.10417,283.74
12/31/81 9:25,25.60417,-80.06251,293.16
12/31/81 9:25,25.60417,-80.020836,291.66
12/31/81 9:25,25.562502,-80.97917,
12/31/81 9:25,25.562502,-80.93751,
12/31/81 9:25,25.562502,-80.895836,
12/31/81 9:25,25.562502,-80.85417,
12/31/81 9:25,25.562502,-80.81251,
12/31/81 9:25,25.562502,-80.770836,
12/31/81 9:25,25.562502,-80.72917,
12/31/81 9:25,25.562502,-80.68751,
12/31/81 9:25,25.562502,-80.645836,
12/31/81 9:25,25.562502,-80.60417,
12/31/81 9:25,25.562502,-80.56251,
12/31/81 9:25,25.562502,-80.520836,
12/31/81 9:25,25.562502,-80.47917,
12/31/81 9:25,25.562502,-80.43751,
12/31/81 9:25,25.562502,-80.395836,
12/31/81 9:25,25.562502,-80.35417,
12/31/81 9:25,25.562502,-80.31251,270.15
12/31/81 9:25,25.562502,-80.270836,281.5
12/31/81 9:25,25.562502,-80.22917,281.5
12/31/81 9:25,25.562502,-80.18751,286.22
12/31/81 9:25,25.562502,-80.145836,270.15
12/31/81 9:25,25.562502,-80.10417,278.18
12/31/81 9:25,25.562502,-80.06251,285.38
12/31/81 9:25,25.562502,-80.020836,286.72998
12/31/81 9:25,25.520836,-80.97917,
12/31/81 9:25,25.520836,-80.93751,
12/31/81 9:25,25.520836,-80.895836,
12/31/81 9:25,25.520836,-80.85417,
12/31/81 9:25,25.520836,-80.81251,
12/31/81 9:25,25.520836,-80.770836,
12/31/81 9:25,25.520836,-80.72917,
12/31/81 9:25,25.520836,-80.68751,
12/31/81 9:25,25.520836,-80.645836,
12/31/81 9:25,25.520836,-80.60417,
12/31/81 9:25,25.520836,-80.56251,
12/31/81 9:25,25.520836,-80.520836,
12/31/81 9:25,25.520836,-80.47917,
12/31/81 9:25,25.520836,-80.43751,
12/31/81 9:25,25.520836,-80.395836,
12/31/81 9:25,25.520836,-80.35417,
12/31/81 9:25,25.520836,-80.31251,275.25
12/31/81 9:25,25.520836,-80.270836,280.18
12/31/81 9:25,25.520836,-80.22917,286.32
12/31/81 9:25,25.520836,-80.18751,275.88
12/31/81 9:25,25.520836,-80.145836,270.15
12/31/81 9:25,25.520836,-80.10417,270.15
12/31/81 9:25,25.520836,-80.06251,270.15
12/31/81 9:25,25.520836,-80.020836,270.15
12/31/81 9:25,25.47917,-80.97917,
12/31/81 9:25,25.47917,-80.93751,
12/31/81 9:25,25.47917,-80.895836,
12/31/81 9:25,25.47917,-80.85417,
12/31/81 9:25,25.47917,-80.81251,
12/31/81 9:25,25.47917,-80.770836,
12/31/81 9:25,25.47917,-80.72917,
12/31/81 9:25,25.47917,-80.68751,
12/31/81 9:25,25.47917,-80.645836,
12/31/81 9:25,25.47917,-80.60417,
12/31/81 9:25,25.47917,-80.56251,
12/31/81 9:25,25.47917,-80.520836,
12/31/81 9:25,25.47917,-80.47917,
12/31/81 9:25,25.47917,-80.43751,
12/31/81 9:25,25.47917,-80.395836,
12/31/81 9:25,25.47917,-80.35417,297.63
12/31/81 9:25,25.47917,-80.31251,297.63
12/31/81 9:25,25.47917,-80.270836,289.72998
12/31/81 9:25,25.47917,-80.22917,282.83
12/31/81 9:25,25.47917,-80.18751,278.66998
12/31/81 9:25,25.47917,-80.145836,270.15
12/31/81 9:25,25.47917,-80.10417,274.97998
12/31/81 9:25,25.47917,-80.06251,283.25
12/31/81 9:25,25.47917,-80.020836,291.81
12/31/81 9:25,25.437502,-80.97917,
12/31/81 9:25,25.437502,-80.93751,296.97
12/31/81 9:25,25.437502,-80.895836,
12/31/81 9:25,25.437502,-80.85417,
12/31/81 9:25,25.437502,-80.81251,
12/31/81 9:25,25.437502,-80.770836,
12/31/81 9:25,25.437502,-80.72917,
12/31/81 9:25,25.437502,-80.68751,
12/31/81 9:25,25.437502,-80.645836,
12/31/81 9:25,25.437502,-80.60417,
12/31/81 9:25,25.437502,-80.56251,
12/31/81 9:25,25.437502,-80.520836,
12/31/81 9:25,25.437502,-80.47917,
12/31/81 9:25,25.437502,-80.43751,
12/31/81 9:25,25.437502,-80.395836,
12/31/81 9:25,25.437502,-80.35417,
12/31/81 9:25,25.437502,-80.31251,296.94
12/31/81 9:25,25.437502,-80.270836,296.41998
12/31/81 9:25,25.437502,-80.22917,282.91
12/31/81 9:25,25.437502,-80.18751,273.77
12/31/81 9:25,25.437502,-80.145836,273.77
12/31/81 9:25,25.437502,-80.10417,271.86
12/31/81 9:25,25.437502,-80.06251,287.93
12/31/81 9:25,25.437502,-80.020836,288.94
12/31/81 9:25,25.395836,-80.97917,
12/31/81 9:25,25.395836,-80.93751,
12/31/81 9:25,25.395836,-80.895836,
12/31/81 9:25,25.395836,-80.85417,
12/31/81 9:25,25.395836,-80.81251,
12/31/81 9:25,25.395836,-80.770836,
12/31/81 9:25,25.395836,-80.72917,
12/31/81 9:25,25.395836,-80.68751,
12/31/81 9:25,25.395836,-80.645836,
12/31/81 9:25,25.395836,-80.60417,
12/31/81 9:25,25.395836,-80.56251,
12/31/81 9:25,25.395836,-80.520836,
12/31/81 9:25,25.395836,-80.47917,
12/31/81 9:25,25.395836,-80.43751,
12/31/81 9:25,25.395836,-80.395836,
12/31/81 9:25,25.395836,-80.35417,
12/31/81 9:25,25.395836,-80.31251,298.3
12/31/81 9:25,25.395836,-80.270836,297.22998
12/31/81 9:25,25.395836,-80.22917,296.22
12/31/81 9:25,25.395836,-80.18751,275.69
12/31/81 9:25,25.395836,-80.145836,271.33
12/31/81 9:25,25.395836,-80.10417,274.88998
12/31/81 9:25,25.395836,-80.06251,278.46
12/31/81 9:25,25.395836,-80.020836,287.91
12/31/81 9:25,25.35417,-80.97917,
12/31/81 9:25,25.35417,-80.93751,
12/31/81 9:25,25.35417,-80.895836,
12/31/81 9:25,25.35417,-80.85417,
12/31/81 9:25,25.35417,-80.81251,
12/31/81 9:25,25.35417,-80.770836,
12/31/81 9:25,25.35417,-80.72917,
12/31/81 9:25,25.35417,-80.68751,
12/31/81 9:25,25.35417,-80.645836,
12/31/81 9:25,25.35417,-80.60417,
12/31/81 9:25,25.35417,-80.56251,
12/31/81 9:25,25.35417,-80.520836,
12/31/81 9:25,25.35417,-80.47917,
12/31/81 9:25,25.35417,-80.43751,
12/31/81 9:25,25.35417,-80.395836,
12/31/81 9:25,25.35417,-80.35417,
12/31/81 9:25,25.35417,-80.31251,297.53
12/31/81 9:25,25.35417,-80.270836,296.78
12/31/81 9:25,25.35417,-80.22917,296.78
12/31/81 9:25,25.35417,-80.18751,296.03998
12/31/81 9:25,25.35417,-80.145836,286.31
12/31/81 9:25,25.35417,-80.10417,278.22998
12/31/81 9:25,25.35417,-80.06251,270.15
12/31/81 9:25,25.35417,-80.020836,271.65
12/31/81 9:25,25.312502,-80.97917,
12/31/81 9:25,25.312502,-80.93751,
12/31/81 9:25,25.312502,-80.895836,
12/31/81 9:25,25.312502,-80.85417,
12/31/81 9:25,25.312502,-80.81251,
12/31/81 9:25,25.312502,-80.770836,
12/31/81 9:25,25.312502,-80.72917,
12/31/81 9:25,25.312502,-80.68751,
12/31/81 9:25,25.312502,-80.645836,
12/31/81 9:25,25.312502,-80.60417,
12/31/81 9:25,25.312502,-80.56251,
12/31/81 9:25,25.312502,-80.520836,
12/31/81 9:25,25.312502,-80.47917,
12/31/81 9:25,25.312502,-80.43751,
12/31/81 9:25,25.312502,-80.395836,
12/31/81 9:25,25.312502,-80.35417,292.8
12/31/81 9:25,25.312502,-80.31251,295.77
12/31/81 9:25,25.312502,-80.270836,296.68
12/31/81 9:25,25.312502,-80.22917,297.6
12/31/81 9:25,25.312502,-80.18751,297.6
12/31/81 9:25,25.312502,-80.145836,295.44998
12/31/81 9:25,25.312502,-80.10417,278.07
12/31/81 9:25,25.312502,-80.06251,278.07
12/31/81 9:25,25.312502,-80.020836,270.15
12/31/81 9:25,25.270836,-80.97917,
12/31/81 9:25,25.270836,-80.93751,
12/31/81 9:25,25.270836,-80.895836,
12/31/81 9:25,25.270836,-80.85417,
12/31/81 9:25,25.270836,-80.81251,
12/31/81 9:25,25.270836,-80.770836,
12/31/81 9:25,25.270836,-80.72917,
12/31/81 9:25,25.270836,-80.68751,
12/31/81 9:25,25.270836,-80.645836,
12/31/81 9:25,25.270836,-80.60417,
12/31/81 9:25,25.270836,-80.56251,
12/31/81 9:25,25.270836,-80.520836,
12/31/81 9:25,25.270836,-80.47917,
12/31/81 9:25,25.270836,-80.43751,284.19
12/31/81 9:25,25.270836,-80.395836,293.6
12/31/81 9:25,25.270836,-80.35417,294.97
12/31/81 9:25,25.270836,-80.31251,294.97
12/31/81 9:25,25.270836,-80.270836,296.34
12/31/81 9:25,25.270836,-80.22917,297.21
12/31/81 9:25,25.270836,-80.18751,297.58
12/31/81 9:25,25.270836,-80.145836,296.38998
12/31/81 9:25,25.270836,-80.10417,293.91998
12/31/81 9:25,25.270836,-80.06251,289.02
12/31/81 9:25,25.270836,-80.020836,284.12
12/31/81 9:25,25.22917,-80.97917,296.52
12/31/81 9:25,25.22917,-80.93751,298.21
12/31/81 9:25,25.22917,-80.895836,
12/31/81 9:25,25.22917,-80.85417,
12/31/81 9:25,25.22917,-80.81251,
12/31/81 9:25,25.22917,-80.770836,
12/31/81 9:25,25.22917,-80.72917,
12/31/81 9:25,25.22917,-80.68751,
12/31/81 9:25,25.22917,-80.645836,
12/31/81 9:25,25.22917,-80.60417,283.81
12/31/81 9:25,25.22917,-80.56251,283.81
12/31/81 9:25,25.22917,-80.520836,270.15
12/31/81 9:25,25.22917,-80.47917,276.33
12/31/81 9:25,25.22917,-80.43751,282.5
12/31/81 9:25,25.22917,-80.395836,288.69
12/31/81 9:25,25.22917,-80.35417,294.6
12/31/81 9:25,25.22917,-80.31251,297.58
12/31/81 9:25,25.22917,-80.270836,296.31
12/31/81 9:25,25.22917,-80.22917,296
12/31/81 9:25,25.22917,-80.18751,297.07
12/31/81 9:25,25.22917,-80.145836,297.07
12/31/81 9:25,25.22917,-80.10417,290.47998
12/31/81 9:25,25.22917,-80.06251,294.41998
12/31/81 9:25,25.22917,-80.020836,293.56
12/31/81 9:25,25.187502,-80.97917,
12/31/81 9:25,25.187502,-80.93751,
12/31/81 9:25,25.187502,-80.895836,298.94
12/31/81 9:25,25.187502,-80.85417,298.55
12/31/81 9:25,25.187502,-80.81251,298.55
12/31/81 9:25,25.187502,-80.770836,298.16998
12/31/81 9:25,25.187502,-80.72917,297.69
12/31/81 9:25,25.187502,-80.68751,297.22
12/31/81 9:25,25.187502,-80.645836,296.75
12/31/81 9:25,25.187502,-80.60417,292.13
12/31/81 9:25,25.187502,-80.56251,270.15
12/31/81 9:25,25.187502,-80.520836,281.8
12/31/81 9:25,25.187502,-80.47917,286.77
12/31/81 9:25,25.187502,-80.43751,291.72998
12/31/81 9:25,25.187502,-80.395836,291.72998
12/31/81 9:25,25.187502,-80.35417,296.63
12/31/81 9:25,25.187502,-80.31251,297.55
12/31/81 9:25,25.187502,-80.270836,297.44
12/31/81 9:25,25.187502,-80.22917,295.33
12/31/81 9:25,25.187502,-80.18751,297.25998
12/31/81 9:25,25.187502,-80.145836,270.15
12/31/81 9:25,25.187502,-80.10417,281.16
12/31/81 9:25,25.187502,-80.06251,276.21
12/31/81 9:25,25.187502,-80.020836,290.16
12/31/81 9:25,25.145836,-80.97917,
12/31/81 9:25,25.145836,-80.93751,290.4
12/31/81 9:25,25.145836,-80.895836,298.41
12/31/81 9:25,25.145836,-80.85417,299.03998
12/31/81 9:25,25.145836,-80.81251,297.86
12/31/81 9:25,25.145836,-80.770836,295.46
12/31/81 9:25,25.145836,-80.72917,290.38
12/31/81 9:25,25.145836,-80.68751,285.3
12/31/81 9:25,25.145836,-80.645836,285.3
12/31/81 9:25,25.145836,-80.60417,293.59
12/31/81 9:25,25.145836,-80.56251,289.81
12/31/81 9:25,25.145836,-80.520836,270.15
12/31/81 9:25,25.145836,-80.47917,271.94998
12/31/81 9:25,25.145836,-80.43751,279.88998
12/31/81 9:25,25.145836,-80.395836,287.83
12/31/81 9:25,25.145836,-80.35417,295.77
12/31/81 9:25,25.145836,-80.31251,297.44998
12/31/81 9:25,25.145836,-80.270836,297.63998
12/31/81 9:25,25.145836,-80.22917,297.63998
12/31/81 9:25,25.145836,-80.18751,297.63998
12/31/81 9:25,25.145836,-80.145836,294.52
12/31/81 9:25,25.145836,-80.10417,270.15
12/31/81 9:25,25.145836,-80.06251,270.15
12/31/81 9:25,25.145836,-80.020836,281.58
12/31/81 9:25,25.10417,-80.97917,280.59
12/31/81 9:25,25.10417,-80.93751,280.59
12/31/81 9:25,25.10417,-80.895836,283.84
12/31/81 9:25,25.10417,-80.85417,290.94998
12/31/81 9:25,25.10417,-80.81251,298.05
12/31/81 9:25,25.10417,-80.770836,297.6
12/31/81 9:25,25.10417,-80.72917,293.56
12/31/81 9:25,25.10417,-80.68751,284.08
12/31/81 9:25,25.10417,-80.645836,274.59
12/31/81 9:25,25.10417,-80.60417,281.56
12/31/81 9:25,25.10417,-80.56251,291.6
12/31/81 9:25,25.10417,-80.520836,272.43
12/31/81 9:25,25.10417,-80.47917,272.43
12/31/81 9:25,25.10417,-80.43751,280.31
12/31/81 9:25,25.10417,-80.395836,288.19
12/31/81 9:25,25.10417,-80.35417,291.61
12/31/81 9:25,25.10417,-80.31251,295.03
12/31/81 9:25,25.10417,-80.270836,297.33
12/31/81 9:25,25.10417,-80.22917,297.38998
12/31/81 9:25,25.10417,-80.18751,295.77
12/31/81 9:25,25.10417,-80.145836,281.81
12/31/81 9:25,25.10417,-80.10417,270.15
12/31/81 9:25,25.10417,-80.06251,272.49
12/31/81 9:25,25.10417,-80.020836,272.49
12/31/81 9:25,25.062502,-80.97917,273.11
12/31/81 9:25,25.062502,-80.93751,276.05
12/31/81 9:25,25.062502,-80.895836,293.6
12/31/81 9:25,25.062502,-80.85417,298.88
12/31/81 9:25,25.062502,-80.81251,296.22998
12/31/81 9:25,25.062502,-80.770836,289.36
12/31/81 9:25,25.062502,-80.72917,289.36
12/31/81 9:25,25.062502,-80.68751,292.6
12/31/81 9:25,25.062502,-80.645836,271.28
12/31/81 9:25,25.062502,-80.60417,279.52
12/31/81 9:25,25.062502,-80.56251,295.19
12/31/81 9:25,25.062502,-80.520836,277.16998
12/31/81 9:25,25.062502,-80.47917,287.08
12/31/81 9:25,25.062502,-80.43751,290.44
12/31/81 9:25,25.062502,-80.395836,295.22
12/31/81 9:25,25.062502,-80.35417,295.53998
12/31/81 9:25,25.062502,-80.31251,295.53998
12/31/81 9:25,25.062502,-80.270836,297.13998
12/31/81 9:25,25.062502,-80.22917,297.3
12/31/81 9:25,25.062502,-80.18751,297.25998
12/31/81 9:25,25.062502,-80.145836,284.58
12/31/81 9:25,25.062502,-80.10417,279.19
12/31/81 9:25,25.062502,-80.06251,270.15
12/31/81 9:25,25.062502,-80.020836,281.07
12/31/81 9:25,25.020836,-80.97917,272.53
12/31/81 9:25,25.020836,-80.93751,270.15
12/31/81 9:25,25.020836,-80.895836,280.41998
12/31/81 9:25,25.020836,-80.85417,293.93
12/31/81 9:25,25.020836,-80.81251,297.37
12/31/81 9:25,25.020836,-80.770836,295.88
12/31/81 9:25,25.020836,-80.72917,295.41998
12/31/81 9:25,25.020836,-80.68751,275.15
12/31/81 9:25,25.020836,-80.645836,286.28
12/31/81 9:25,25.020836,-80.60417,273.06
12/31/81 9:25,25.020836,-80.56251,273.06
12/31/81 9:25,25.020836,-80.520836,295.25
12/31/81 9:25,25.020836,-80.47917,287.15
12/31/81 9:25,25.020836,-80.43751,293.31
12/31/81 9:25,25.020836,-80.395836,294.71
12/31/81 9:25,25.020836,-80.35417,295.25
12/31/81 9:25,25.020836,-80.31251,295.8
12/31/81 9:25,25.020836,-80.270836,296.72
12/31/81 9:25,25.020836,-80.22917,297.18
12/31/81 9:25,25.020836,-80.18751,297.72
12/31/81 9:25,25.020836,-80.145836,296.33
12/31/81 9:25,25.020836,-80.10417,296.33
12/31/81 9:25,25.020836,-80.06251,270.15
12/31/81 9:25,25.020836,-80.020836,280.79
